provinceid,provincename,cityid,cityname,confirmed,suspected,dead,cured,time
10,海南,177,儋州,11,0,0,1,2020/02/09
10,海南,177,儋州,11,0,0,1,2020/02/10
10,海南,177,儋州,11,0,0,1,2020/02/11
10,海南,177,儋州,15,0,0,2,2020/02/12
10,海南,177,儋州,15,0,0,2,2020/02/13
10,海南,177,儋州,15,0,0,2,2020/02/14
10,海南,177,儋州,15,0,0,2,2020/02/15
10,海南,177,儋州,15,0,0,2,2020/02/16
10,海南,177,儋州,15,0,0,7,2020/02/17
10,海南,177,儋州,15,0,0,8,2020/02/18
10,海南,177,儋州,15,0,0,9,2020/02/19
10,海南,177,儋州,15,0,0,11,2020/02/20
10,海南,177,儋州,15,0,0,11,2020/02/21
10,海南,178,澄迈,1,0,0,0,2020/01/26
10,海南,178,澄迈,2,0,0,0,2020/01/27
10,海南,178,澄迈,2,0,1,0,2020/01/28
10,海南,178,澄迈,2,0,1,0,2020/01/29
10,海南,178,澄迈,2,0,1,0,2020/01/30
10,海南,178,澄迈,2,0,1,0,2020/01/31
10,海南,178,澄迈,2,0,1,0,2020/02/01
10,海南,178,澄迈,2,0,1,0,2020/02/02
10,海南,178,澄迈,2,0,1,0,2020/02/03
10,海南,178,澄迈,3,0,1,0,2020/02/04
10,海南,178,澄迈,4,0,1,0,2020/02/05
10,海南,178,澄迈,6,0,1,0,2020/02/06
10,海南,178,澄迈,7,0,1,1,2020/02/07
10,海南,178,澄迈,7,0,1,1,2020/02/08
10,海南,178,澄迈,7,0,1,1,2020/02/09
10,海南,178,澄迈,7,0,1,1,2020/02/10
10,海南,178,澄迈,8,0,1,1,2020/02/11
10,海南,178,澄迈,8,0,1,1,2020/02/12
10,海南,178,澄迈,8,0,1,1,2020/02/13
10,海南,178,澄迈,8,0,1,1,2020/02/14
10,海南,178,澄迈,9,0,1,1,2020/02/15
10,海南,178,澄迈,9,0,1,1,2020/02/16
10,海南,178,澄迈,9,0,1,1,2020/02/17
10,海南,178,澄迈,9,0,1,1,2020/02/18
10,海南,178,澄迈,9,0,1,4,2020/02/19
10,海南,178,澄迈,9,0,1,4,2020/02/20
10,海南,178,澄迈,9,0,1,4,2020/02/21
10,海南,175,琼海,1,0,0,0,2020/01/28
10,海南,175,琼海,1,0,0,0,2020/01/29
10,海南,175,琼海,3,0,0,0,2020/01/30
10,海南,175,琼海,4,0,0,0,2020/01/31
10,海南,175,琼海,5,0,0,0,2020/02/01
10,海南,175,琼海,6,0,0,0,2020/02/02
10,海南,175,琼海,6,0,0,0,2020/02/03
10,海南,175,琼海,6,0,0,0,2020/02/04
10,海南,175,琼海,6,0,0,0,2020/02/05
10,海南,175,琼海,6,0,0,0,2020/02/06
10,海南,175,琼海,6,0,0,0,2020/02/07
10,海南,175,琼海,6,0,0,0,2020/02/08
10,海南,175,琼海,6,0,1,0,2020/02/09
10,海南,175,琼海,6,0,1,0,2020/02/10
10,海南,175,琼海,6,0,1,0,2020/02/11
10,海南,175,琼海,6,0,1,0,2020/02/12
10,海南,175,琼海,6,0,1,0,2020/02/13
10,海南,175,琼海,6,0,1,1,2020/02/14
10,海南,175,琼海,6,0,1,1,2020/02/15
10,海南,175,琼海,6,0,1,1,2020/02/16
10,海南,175,琼海,6,0,1,3,2020/02/17
10,海南,175,琼海,6,0,1,3,2020/02/18
10,海南,175,琼海,6,0,1,4,2020/02/19
10,海南,175,琼海,6,0,1,4,2020/02/20
10,海南,175,琼海,6,0,1,4,2020/02/21
10,海南,182,临高,1,0,0,0,2020/01/26
10,海南,182,临高,1,0,0,0,2020/01/27
10,海南,182,临高,1,0,0,0,2020/01/28
10,海南,182,临高,1,0,0,0,2020/01/29
10,海南,182,临高,1,0,0,0,2020/01/30
10,海南,182,临高,2,0,0,0,2020/01/31
10,海南,182,临高,4,0,0,0,2020/02/01
10,海南,182,临高,4,0,0,0,2020/02/02
10,海南,182,临高,4,0,0,0,2020/02/03
10,海南,182,临高,4,0,0,0,2020/02/04
10,海南,182,临高,5,0,0,0,2020/02/05
10,海南,182,临高,5,0,0,0,2020/02/06
10,海南,182,临高,5,0,0,0,2020/02/07
10,海南,182,临高,5,0,0,0,2020/02/08
10,海南,182,临高,6,0,0,0,2020/02/09
10,海南,182,临高,6,0,0,1,2020/02/10
10,海南,182,临高,6,0,0,1,2020/02/11
10,海南,182,临高,6,0,0,2,2020/02/12
10,海南,182,临高,6,0,0,2,2020/02/13
10,海南,182,临高,6,0,0,3,2020/02/14
10,海南,182,临高,6,0,0,3,2020/02/15
10,海南,182,临高,6,0,0,3,2020/02/16
10,海南,182,临高,6,0,0,3,2020/02/17
10,海南,182,临高,6,0,0,4,2020/02/18
10,海南,182,临高,6,0,0,4,2020/02/19
10,海南,182,临高,6,0,0,4,2020/02/20
10,海南,182,临高,6,0,0,4,2020/02/21
10,海南,169,陵水,1,0,0,0,2020/01/26
10,海南,169,陵水,1,0,0,0,2020/01/27
10,海南,169,陵水,1,0,0,0,2020/01/28
10,海南,169,陵水,1,0,0,0,2020/01/29
10,海南,169,陵水,2,0,0,0,2020/01/30
10,海南,169,陵水,3,0,0,0,2020/01/31
10,海南,169,陵水,5,0,0,0,2020/02/01
10,海南,169,陵水,5,0,0,0,2020/02/02
10,海南,169,陵水,5,0,0,0,2020/02/03
10,海南,169,陵水,5,0,0,0,2020/02/04
10,海南,169,陵水,4,0,0,0,2020/02/05
10,海南,169,陵水,4,0,0,0,2020/02/06
10,海南,169,陵水,4,0,0,0,2020/02/07
10,海南,169,陵水,4,0,0,0,2020/02/08
10,海南,169,陵水,4,0,0,0,2020/02/09
10,海南,169,陵水,4,0,0,0,2020/02/10
10,海南,169,陵水,4,0,0,0,2020/02/11
10,海南,169,陵水,4,0,0,0,2020/02/12
10,海南,169,陵水,4,0,0,0,2020/02/13
10,海南,169,陵水,4,0,0,0,2020/02/14
10,海南,169,陵水,4,0,0,0,2020/02/15
10,海南,169,陵水,4,0,0,0,2020/02/16
10,海南,169,陵水,4,0,0,0,2020/02/17
10,海南,169,陵水,4,0,0,0,2020/02/18
10,海南,169,陵水,4,0,0,1,2020/02/19
10,海南,169,陵水,4,0,0,1,2020/02/20
10,海南,169,陵水,4,0,0,1,2020/02/21
10,海南,173,昌江,1,0,0,0,2020/01/31
10,海南,173,昌江,1,0,0,0,2020/02/01
10,海南,173,昌江,1,0,0,0,2020/02/02
10,海南,173,昌江,3,0,0,0,2020/02/03
10,海南,173,昌江,3,0,0,0,2020/02/04
10,海南,173,昌江,3,0,0,0,2020/02/05
10,海南,173,昌江,3,0,0,0,2020/02/06
10,海南,173,昌江,4,0,0,0,2020/02/07
10,海南,173,昌江,5,0,0,0,2020/02/08
10,海南,173,昌江,6,0,0,0,2020/02/09
10,海南,173,昌江,6,0,0,0,2020/02/10
10,海南,173,昌江,6,0,0,0,2020/02/11
10,海南,173,昌江,7,0,0,0,2020/02/12
10,海南,173,昌江,7,0,0,0,2020/02/13
10,海南,173,昌江,7,0,0,0,2020/02/14
10,海南,173,昌江,7,0,0,0,2020/02/15
10,海南,173,昌江,7,0,0,0,2020/02/16
10,海南,173,昌江,7,0,0,1,2020/02/17
10,海南,173,昌江,7,0,0,1,2020/02/18
10,海南,173,昌江,7,0,0,1,2020/02/19
10,海南,173,昌江,7,0,0,2,2020/02/20
10,海南,173,昌江,7,0,0,2,2020/02/21
10,海南,174,东方,1,0,0,0,2020/01/28
10,海南,174,东方,1,0,0,0,2020/01/29
10,海南,174,东方,1,0,0,0,2020/01/30
10,海南,174,东方,1,0,0,0,2020/01/31
10,海南,174,东方,1,0,0,0,2020/02/01
10,海南,174,东方,1,0,0,0,2020/02/02
10,海南,174,东方,1,0,0,0,2020/02/03
10,海南,174,东方,2,0,0,0,2020/02/04
10,海南,174,东方,2,0,0,0,2020/02/05
10,海南,174,东方,3,0,0,0,2020/02/06
10,海南,174,东方,3,0,0,0,2020/02/07
10,海南,174,东方,3,0,0,0,2020/02/08
10,海南,174,东方,3,0,0,0,2020/02/09
10,海南,174,东方,3,0,0,0,2020/02/10
10,海南,174,东方,3,0,0,0,2020/02/11
10,海南,174,东方,3,0,0,1,2020/02/12
10,海南,174,东方,3,0,0,1,2020/02/13
10,海南,174,东方,3,0,0,1,2020/02/14
10,海南,174,东方,3,0,0,1,2020/02/15
10,海南,174,东方,3,0,0,2,2020/02/16
10,海南,174,东方,3,0,0,2,2020/02/17
10,海南,174,东方,3,0,0,2,2020/02/18
10,海南,174,东方,3,0,0,2,2020/02/19
10,海南,174,东方,3,0,0,2,2020/02/20
10,海南,174,东方,3,0,0,2,2020/02/21
10,海南,179,定安,1,0,0,0,2020/01/31
10,海南,179,定安,1,0,0,0,2020/02/01
10,海南,179,定安,1,0,0,0,2020/02/02
10,海南,179,定安,1,0,0,0,2020/02/03
10,海南,179,定安,3,0,0,0,2020/02/04
10,海南,179,定安,3,0,0,0,2020/02/05
10,海南,179,定安,3,0,0,0,2020/02/06
10,海南,179,定安,3,0,0,0,2020/02/07
10,海南,179,定安,3,0,0,0,2020/02/08
10,海南,179,定安,3,0,0,0,2020/02/09
10,海南,179,定安,3,0,0,0,2020/02/10
10,海南,179,定安,3,0,0,0,2020/02/11
10,海南,179,定安,3,0,1,1,2020/02/12
10,海南,179,定安,3,0,1,1,2020/02/13
10,海南,179,定安,3,0,1,1,2020/02/14
10,海南,179,定安,3,0,1,1,2020/02/15
10,海南,179,定安,3,0,1,1,2020/02/16
10,海南,179,定安,3,0,1,2,2020/02/17
10,海南,179,定安,3,0,1,2,2020/02/18
10,海南,179,定安,3,0,1,2,2020/02/19
10,海南,179,定安,3,0,1,2,2020/02/20
10,海南,179,定安,3,0,1,2,2020/02/21
10,海南,180,文昌,1,0,0,0,2020/02/03
10,海南,180,文昌,1,0,0,0,2020/02/04
10,海南,180,文昌,1,0,0,0,2020/02/05
10,海南,180,文昌,3,0,0,0,2020/02/06
10,海南,180,文昌,3,0,0,0,2020/02/07
10,海南,180,文昌,3,0,0,0,2020/02/08
10,海南,180,文昌,3,0,0,0,2020/02/09
10,海南,180,文昌,3,0,0,0,2020/02/10
10,海南,180,文昌,3,0,0,0,2020/02/11
10,海南,180,文昌,3,0,0,1,2020/02/12
10,海南,180,文昌,3,0,0,1,2020/02/13
10,海南,180,文昌,3,0,0,1,2020/02/14
10,海南,180,文昌,3,0,0,1,2020/02/15
10,海南,180,文昌,3,0,0,1,2020/02/16
10,海南,180,文昌,3,0,0,1,2020/02/17
10,海南,180,文昌,3,0,0,1,2020/02/18
10,海南,180,文昌,3,0,0,2,2020/02/19
10,海南,180,文昌,3,0,0,3,2020/02/20
10,海南,180,文昌,3,0,0,3,2020/02/21
10,海南,168,保亭,2,0,0,0,2020/02/05
10,海南,168,保亭,2,0,0,0,2020/02/06
10,海南,168,保亭,2,0,0,0,2020/02/07
10,海南,168,保亭,2,0,0,0,2020/02/08
10,海南,168,保亭,3,0,0,0,2020/02/09
10,海南,168,保亭,3,0,0,0,2020/02/10
10,海南,168,保亭,3,0,0,0,2020/02/11
10,海南,168,保亭,3,0,0,0,2020/02/12
10,海南,168,保亭,3,0,0,0,2020/02/13
10,海南,168,保亭,3,0,0,0,2020/02/14
10,海南,168,保亭,3,0,0,0,2020/02/15
10,海南,168,保亭,3,0,0,0,2020/02/16
10,海南,168,保亭,3,0,0,1,2020/02/17
10,海南,168,保亭,3,0,0,1,2020/02/18
10,海南,168,保亭,3,0,0,1,2020/02/19
10,海南,168,保亭,3,0,0,1,2020/02/20
10,海南,168,保亭,3,0,0,1,2020/02/21
10,海南,171,琼中,1,0,0,0,2020/01/28
10,海南,171,琼中,1,0,0,0,2020/01/29
10,海南,171,琼中,1,0,0,0,2020/01/30
10,海南,171,琼中,1,0,0,0,2020/01/31
10,海南,171,琼中,1,0,0,0,2020/02/01
10,海南,171,琼中,1,0,0,0,2020/02/02
10,海南,171,琼中,1,0,0,0,2020/02/03
10,海南,171,琼中,1,0,0,0,2020/02/04
10,海南,171,琼中,1,0,0,0,2020/02/05
10,海南,171,琼中,1,0,0,0,2020/02/06
10,海南,171,琼中,1,0,0,0,2020/02/07
10,海南,171,琼中,1,0,0,0,2020/02/08
10,海南,171,琼中,1,0,0,1,2020/02/09
10,海南,171,琼中,1,0,0,1,2020/02/10
10,海南,171,琼中,1,0,0,1,2020/02/11
10,海南,171,琼中,1,0,0,1,2020/02/12
10,海南,171,琼中,1,0,0,1,2020/02/13
10,海南,171,琼中,1,0,0,1,2020/02/14
10,海南,171,琼中,1,0,0,1,2020/02/15
10,海南,171,琼中,1,0,0,1,2020/02/16
10,海南,171,琼中,1,0,0,1,2020/02/17
10,海南,171,琼中,1,0,0,1,2020/02/18
10,海南,171,琼中,1,0,0,1,2020/02/19
10,海南,171,琼中,1,0,0,1,2020/02/20
10,海南,171,琼中,1,0,0,1,2020/02/21
10,海南,166,乐东,1,0,0,0,2020/01/31
10,海南,166,乐东,1,0,0,0,2020/02/01
10,海南,166,乐东,1,0,0,0,2020/02/02
10,海南,166,乐东,1,0,0,0,2020/02/03
10,海南,166,乐东,1,0,0,0,2020/02/04
10,海南,166,乐东,1,0,0,0,2020/02/05
10,海南,166,乐东,1,0,0,0,2020/02/06
10,海南,166,乐东,1,0,0,0,2020/02/07
10,海南,166,乐东,1,0,0,0,2020/02/08
10,海南,166,乐东,2,0,0,0,2020/02/09
10,海南,166,乐东,2,0,0,0,2020/02/10
10,海南,166,乐东,2,0,0,0,2020/02/11
10,海南,166,乐东,2,0,0,0,2020/02/12
10,海南,166,乐东,2,0,0,0,2020/02/13
10,海南,166,乐东,2,0,0,0,2020/02/14
10,海南,166,乐东,2,0,0,0,2020/02/15
10,海南,166,乐东,2,0,0,0,2020/02/16
10,海南,166,乐东,2,0,0,0,2020/02/17
10,海南,166,乐东,2,0,0,0,2020/02/18
10,海南,166,乐东,2,0,0,0,2020/02/19
10,海南,166,乐东,2,0,0,0,2020/02/20
10,海南,166,乐东,2,0,0,2,2020/02/21
22,山西,22,全省,1,1,0,0,2020/01/22
22,山西,22,全省,1,22,0,0,2020/01/23
22,山西,22,全省,6,19,0,0,2020/01/24
22,山西,22,全省,9,28,0,0,2020/01/25
22,山西,22,全省,13,57,0,0,2020/01/26
22,山西,22,全省,20,44,0,0,2020/01/27
22,山西,22,全省,27,41,0,0,2020/01/28
22,山西,22,全省,35,54,0,1,2020/01/29
22,山西,22,全省,39,67,0,1,2020/01/30
22,山西,22,全省,47,75,0,1,2020/01/31
22,山西,22,全省,56,64,0,1,2020/02/01
22,山西,22,全省,66,64,0,2,2020/02/02
22,山西,22,全省,74,62,0,2,2020/02/03
22,山西,22,全省,81,42,0,4,2020/02/04
22,山西,22,全省,90,42,0,5,2020/02/05
22,山西,22,全省,96,54,0,12,2020/02/06
22,山西,22,全省,104,58,0,15,2020/02/07
22,山西,22,全省,115,71,0,21,2020/02/08
22,山西,22,全省,119,63,0,22,2020/02/09
22,山西,22,全省,122,58,0,25,2020/02/10
22,山西,22,全省,124,65,0,30,2020/02/11
22,山西,22,全省,126,72,0,33,2020/02/12
22,山西,22,全省,126,71,0,33,2020/02/13
22,山西,22,全省,127,62,0,38,2020/02/14
22,山西,22,全省,128,43,0,42,2020/02/15
22,山西,22,全省,129,32,0,49,2020/02/16
22,山西,22,全省,130,26,0,51,2020/02/17
22,山西,22,全省,131,22,0,60,2020/02/18
22,山西,22,全省,131,11,0,63,2020/02/19
22,山西,22,全省,131,0,0,73,2020/02/20
22,山西,332,晋中,2,0,0,0,2020/01/26
22,山西,332,晋中,2,0,0,0,2020/01/27
22,山西,332,晋中,5,0,0,0,2020/01/28
22,山西,332,晋中,9,0,0,0,2020/01/29
22,山西,332,晋中,9,0,0,0,2020/01/30
22,山西,332,晋中,9,0,0,0,2020/01/31
22,山西,332,晋中,11,0,0,0,2020/02/01
22,山西,332,晋中,13,0,0,0,2020/02/02
22,山西,332,晋中,15,0,0,0,2020/02/03
22,山西,332,晋中,19,0,0,2,2020/02/04
22,山西,332,晋中,21,0,0,2,2020/02/05
22,山西,332,晋中,26,0,0,5,2020/02/06
22,山西,332,晋中,27,0,0,5,2020/02/07
22,山西,332,晋中,30,0,0,6,2020/02/08
22,山西,332,晋中,32,0,0,6,2020/02/09
22,山西,332,晋中,32,0,0,8,2020/02/10
22,山西,332,晋中,33,0,0,8,2020/02/11
22,山西,332,晋中,34,0,0,8,2020/02/12
22,山西,332,晋中,35,0,0,8,2020/02/13
22,山西,332,晋中,35,0,0,11,2020/02/14
22,山西,332,晋中,35,0,0,11,2020/02/15
22,山西,332,晋中,35,0,0,13,2020/02/16
22,山西,332,晋中,36,0,0,13,2020/02/17
22,山西,332,晋中,36,0,0,15,2020/02/18
22,山西,332,晋中,36,0,0,15,2020/02/19
22,山西,332,晋中,36,0,0,18,2020/02/20
22,山西,332,晋中,36,0,0,21,2020/02/21
22,山西,328,运城,2,0,0,0,2020/01/26
22,山西,328,运城,2,0,0,0,2020/01/27
22,山西,328,运城,3,0,0,0,2020/01/28
22,山西,328,运城,4,0,0,0,2020/01/29
22,山西,328,运城,7,0,0,0,2020/01/30
22,山西,328,运城,8,0,0,0,2020/01/31
22,山西,328,运城,10,0,0,0,2020/02/01
22,山西,328,运城,10,0,0,1,2020/02/02
22,山西,328,运城,13,0,0,1,2020/02/03
22,山西,328,运城,16,0,0,1,2020/02/04
22,山西,328,运城,17,0,0,1,2020/02/05
22,山西,328,运城,17,0,0,1,2020/02/06
22,山西,328,运城,17,0,0,1,2020/02/07
22,山西,328,运城,17,0,0,4,2020/02/08
22,山西,328,运城,18,0,0,4,2020/02/09
22,山西,328,运城,18,0,0,4,2020/02/10
22,山西,328,运城,19,0,0,6,2020/02/11
22,山西,328,运城,19,0,0,8,2020/02/12
22,山西,328,运城,19,0,0,8,2020/02/13
22,山西,328,运城,19,0,0,10,2020/02/14
22,山西,328,运城,19,0,0,13,2020/02/15
22,山西,328,运城,19,0,0,13,2020/02/16
22,山西,328,运城,19,0,0,13,2020/02/17
22,山西,328,运城,19,0,0,14,2020/02/18
22,山西,328,运城,19,0,0,14,2020/02/19
22,山西,328,运城,19,0,0,16,2020/02/20
22,山西,328,运城,19,0,0,16,2020/02/21
22,山西,338,大同,1,0,0,0,2020/01/26
22,山西,338,大同,1,0,0,0,2020/01/27
22,山西,338,大同,1,0,0,0,2020/01/28
22,山西,338,大同,3,0,0,0,2020/01/29
22,山西,338,大同,4,0,0,0,2020/01/30
22,山西,338,大同,5,0,0,0,2020/01/31
22,山西,338,大同,6,0,0,0,2020/02/01
22,山西,338,大同,8,0,0,0,2020/02/02
22,山西,338,大同,9,0,0,0,2020/02/03
22,山西,338,大同,9,0,0,0,2020/02/04
22,山西,338,大同,9,0,0,0,2020/02/05
22,山西,338,大同,9,0,0,0,2020/02/06
22,山西,338,大同,9,0,0,3,2020/02/07
22,山西,338,大同,10,0,0,3,2020/02/08
22,山西,338,大同,11,0,0,3,2020/02/09
22,山西,338,大同,11,0,0,3,2020/02/10
22,山西,338,大同,11,0,0,3,2020/02/11
22,山西,338,大同,11,0,0,4,2020/02/12
22,山西,338,大同,12,0,0,4,2020/02/13
22,山西,338,大同,12,0,0,4,2020/02/14
22,山西,338,大同,12,0,0,4,2020/02/15
22,山西,338,大同,12,0,0,4,2020/02/16
22,山西,338,大同,12,0,0,4,2020/02/17
22,山西,338,大同,12,0,0,6,2020/02/18
22,山西,338,大同,12,0,0,6,2020/02/19
22,山西,338,大同,12,0,0,6,2020/02/20
22,山西,338,大同,12,0,0,6,2020/02/21
22,山西,334,太原,2,0,0,0,2020/01/26
22,山西,334,太原,2,0,0,0,2020/01/27
22,山西,334,太原,3,0,0,0,2020/01/28
22,山西,334,太原,3,0,0,1,2020/01/29
22,山西,334,太原,3,0,0,1,2020/01/30
22,山西,334,太原,4,0,0,1,2020/01/31
22,山西,334,太原,4,0,0,1,2020/02/01
22,山西,334,太原,6,0,0,1,2020/02/02
22,山西,334,太原,6,0,0,1,2020/02/03
22,山西,334,太原,6,0,0,1,2020/02/04
22,山西,334,太原,9,0,0,1,2020/02/05
22,山西,334,太原,9,0,0,1,2020/02/06
22,山西,334,太原,11,0,0,1,2020/02/07
22,山西,334,太原,12,0,0,1,2020/02/08
22,山西,334,太原,15,0,0,1,2020/02/09
22,山西,334,太原,17,0,0,3,2020/02/10
22,山西,334,太原,18,0,0,3,2020/02/11
22,山西,334,太原,18,0,0,3,2020/02/12
22,山西,334,太原,18,0,0,3,2020/02/13
22,山西,334,太原,18,0,0,3,2020/02/14
22,山西,334,太原,19,0,0,3,2020/02/15
22,山西,334,太原,19,0,0,6,2020/02/16
22,山西,334,太原,19,0,0,6,2020/02/17
22,山西,334,太原,19,0,0,8,2020/02/18
22,山西,334,太原,19,0,0,9,2020/02/19
22,山西,334,太原,19,0,0,13,2020/02/20
22,山西,334,太原,20,0,0,12,2020/02/21
22,山西,329,晋城,2,0,0,0,2020/02/01
22,山西,329,晋城,3,0,0,0,2020/02/02
22,山西,329,晋城,6,0,0,0,2020/02/03
22,山西,329,晋城,7,0,0,0,2020/02/04
22,山西,329,晋城,7,0,0,0,2020/02/05
22,山西,329,晋城,7,0,0,0,2020/02/06
22,山西,329,晋城,8,0,0,0,2020/02/07
22,山西,329,晋城,8,0,0,2,2020/02/08
22,山西,329,晋城,8,0,0,2,2020/02/09
22,山西,329,晋城,8,0,0,2,2020/02/10
22,山西,329,晋城,8,0,0,2,2020/02/11
22,山西,329,晋城,8,0,0,2,2020/02/12
22,山西,329,晋城,8,0,0,2,2020/02/13
22,山西,329,晋城,8,0,0,2,2020/02/14
22,山西,329,晋城,8,0,0,2,2020/02/15
22,山西,329,晋城,9,0,0,2,2020/02/16
22,山西,329,晋城,9,0,0,2,2020/02/17
22,山西,329,晋城,9,0,0,2,2020/02/18
22,山西,329,晋城,10,0,0,3,2020/02/19
22,山西,329,晋城,10,0,0,3,2020/02/20
22,山西,329,晋城,10,0,0,3,2020/02/21
22,山西,333,吕梁,1,0,0,0,2020/01/27
22,山西,333,吕梁,3,0,0,0,2020/01/28
22,山西,333,吕梁,3,0,0,0,2020/01/29
22,山西,333,吕梁,4,0,0,0,2020/01/30
22,山西,333,吕梁,5,0,0,0,2020/01/31
22,山西,333,吕梁,5,0,0,0,2020/02/01
22,山西,333,吕梁,5,0,0,0,2020/02/02
22,山西,333,吕梁,5,0,0,0,2020/02/03
22,山西,333,吕梁,5,0,0,0,2020/02/04
22,山西,333,吕梁,5,0,0,1,2020/02/05
22,山西,333,吕梁,6,0,0,3,2020/02/06
22,山西,333,吕梁,6,0,0,3,2020/02/07
22,山西,333,吕梁,6,0,0,3,2020/02/08
22,山西,333,吕梁,6,0,0,3,2020/02/09
22,山西,333,吕梁,6,0,0,3,2020/02/10
22,山西,333,吕梁,6,0,0,5,2020/02/11
22,山西,333,吕梁,6,0,0,5,2020/02/12
22,山西,333,吕梁,6,0,0,5,2020/02/13
22,山西,333,吕梁,6,0,0,5,2020/02/14
22,山西,333,吕梁,6,0,0,6,2020/02/15
22,山西,333,吕梁,6,0,0,6,2020/02/16
22,山西,333,吕梁,6,0,0,6,2020/02/17
22,山西,333,吕梁,6,0,0,6,2020/02/18
22,山西,333,吕梁,6,0,0,6,2020/02/19
22,山西,333,吕梁,6,0,0,6,2020/02/20
22,山西,333,吕梁,6,0,0,6,2020/02/21
22,山西,331,长治,1,0,0,0,2020/01/26
22,山西,331,长治,1,0,0,0,2020/01/27
22,山西,331,长治,1,0,0,0,2020/01/28
22,山西,331,长治,1,0,0,0,2020/01/29
22,山西,331,长治,3,0,0,0,2020/01/30
22,山西,331,长治,3,0,0,0,2020/01/31
22,山西,331,长治,3,0,0,0,2020/02/01
22,山西,331,长治,3,0,0,0,2020/02/02
22,山西,331,长治,3,0,0,0,2020/02/03
22,山西,331,长治,3,0,0,0,2020/02/04
22,山西,331,长治,3,0,0,0,2020/02/05
22,山西,331,长治,5,0,0,0,2020/02/06
22,山西,331,长治,5,0,0,0,2020/02/07
22,山西,331,长治,5,0,0,0,2020/02/08
22,山西,331,长治,7,0,0,0,2020/02/09
22,山西,331,长治,7,0,0,0,2020/02/10
22,山西,331,长治,7,0,0,0,2020/02/11
22,山西,331,长治,8,0,0,0,2020/02/12
22,山西,331,长治,8,0,0,0,2020/02/13
22,山西,331,长治,8,0,0,0,2020/02/14
22,山西,331,长治,8,0,0,0,2020/02/15
22,山西,331,长治,8,0,0,1,2020/02/16
22,山西,331,长治,8,0,0,1,2020/02/17
22,山西,331,长治,8,0,0,1,2020/02/18
22,山西,331,长治,8,0,0,1,2020/02/19
22,山西,331,长治,8,0,0,1,2020/02/20
22,山西,331,长治,8,0,0,2,2020/02/21
22,山西,337,朔州,2,0,0,0,2020/01/27
22,山西,337,朔州,2,0,0,0,2020/01/28
22,山西,337,朔州,2,0,0,0,2020/01/29
22,山西,337,朔州,3,0,0,0,2020/01/30
22,山西,337,朔州,3,0,0,0,2020/01/31
22,山西,337,朔州,3,0,0,0,2020/02/01
22,山西,337,朔州,3,0,0,0,2020/02/02
22,山西,337,朔州,3,0,0,0,2020/02/03
22,山西,337,朔州,3,0,0,0,2020/02/04
22,山西,337,朔州,4,0,0,0,2020/02/05
22,山西,337,朔州,4,0,0,1,2020/02/06
22,山西,337,朔州,4,0,0,1,2020/02/07
22,山西,337,朔州,4,0,0,1,2020/02/08
22,山西,337,朔州,6,0,0,2,2020/02/09
22,山西,337,朔州,7,0,0,1,2020/02/10
22,山西,337,朔州,7,0,0,2,2020/02/11
22,山西,337,朔州,7,0,0,2,2020/02/12
22,山西,337,朔州,7,0,0,2,2020/02/13
22,山西,337,朔州,7,0,0,2,2020/02/14
22,山西,337,朔州,7,0,0,2,2020/02/15
22,山西,337,朔州,7,0,0,2,2020/02/16
22,山西,337,朔州,7,0,0,2,2020/02/17
22,山西,337,朔州,8,0,0,2,2020/02/18
22,山西,337,朔州,8,0,0,3,2020/02/19
22,山西,337,朔州,8,0,0,3,2020/02/20
22,山西,337,朔州,8,0,0,3,2020/02/21
22,山西,335,阳泉,1,0,0,0,2020/01/26
22,山西,335,阳泉,1,0,0,0,2020/01/27
22,山西,335,阳泉,1,0,0,0,2020/01/28
22,山西,335,阳泉,1,0,0,0,2020/01/29
22,山西,335,阳泉,1,0,0,0,2020/01/30
22,山西,335,阳泉,1,0,0,0,2020/01/31
22,山西,335,阳泉,1,0,0,0,2020/02/01
22,山西,335,阳泉,1,0,0,0,2020/02/02
22,山西,335,阳泉,2,0,0,0,2020/02/03
22,山西,335,阳泉,2,0,0,0,2020/02/04
22,山西,335,阳泉,2,0,0,0,2020/02/05
22,山西,335,阳泉,3,0,0,0,2020/02/06
22,山西,335,阳泉,4,0,0,0,2020/02/07
22,山西,335,阳泉,4,0,0,0,2020/02/08
22,山西,335,阳泉,4,0,0,0,2020/02/09
22,山西,335,阳泉,4,0,0,0,2020/02/10
22,山西,335,阳泉,4,0,0,0,2020/02/11
22,山西,335,阳泉,4,0,0,0,2020/02/12
22,山西,335,阳泉,4,0,0,0,2020/02/13
22,山西,335,阳泉,4,0,0,0,2020/02/14
22,山西,335,阳泉,4,0,0,0,2020/02/15
22,山西,335,阳泉,4,0,0,0,2020/02/16
22,山西,335,阳泉,4,0,0,1,2020/02/17
22,山西,335,阳泉,4,0,0,1,2020/02/18
22,山西,335,阳泉,4,0,0,1,2020/02/19
22,山西,335,阳泉,4,0,0,2,2020/02/20
22,山西,335,阳泉,4,0,0,2,2020/02/21
22,山西,336,忻州,1,0,0,0,2020/02/01
22,山西,336,忻州,3,0,0,0,2020/02/02
22,山西,336,忻州,3,0,0,0,2020/02/03
22,山西,336,忻州,3,0,0,0,2020/02/04
22,山西,336,忻州,3,0,0,0,2020/02/05
22,山西,336,忻州,3,0,0,0,2020/02/06
