provinceid,provincename,cityid,cityname,confirmed,suspected,dead,cured,updatetime
7,广东,133,肇庆,14,0,0,1,02/06
7,广东,133,肇庆,14,0,1,1,02/07
7,广东,133,肇庆,14,0,1,1,02/08
7,广东,139,阳江,8,0,0,0,01/26
7,广东,139,阳江,8,0,0,0,01/27
7,广东,139,阳江,9,0,0,0,01/28
7,广东,139,阳江,10,0,0,0,01/29
7,广东,139,阳江,10,0,0,0,01/30
7,广东,139,阳江,10,0,0,0,01/31
7,广东,139,阳江,10,0,0,0,02/01
7,广东,139,阳江,10,0,0,0,02/02
7,广东,139,阳江,10,0,0,0,02/03
7,广东,139,阳江,12,0,0,0,02/04
7,广东,139,阳江,12,0,0,0,02/05
7,广东,139,阳江,13,0,0,0,02/06
7,广东,139,阳江,13,0,0,1,02/07
7,广东,139,阳江,13,0,0,1,02/08
7,广东,121,梅州,1,0,0,0,01/26
7,广东,121,梅州,3,0,0,0,01/27
7,广东,121,梅州,4,0,0,0,01/28
7,广东,121,梅州,4,0,0,0,01/29
7,广东,121,梅州,5,0,0,0,01/30
7,广东,121,梅州,5,0,0,0,01/31
7,广东,121,梅州,6,0,0,0,02/01
7,广东,121,梅州,7,0,0,0,02/02
7,广东,121,梅州,8,0,0,0,02/03
7,广东,121,梅州,9,0,0,0,02/04
7,广东,121,梅州,10,0,0,0,02/05
7,广东,121,梅州,12,0,0,0,02/06
7,广东,121,梅州,12,0,0,4,02/07
7,广东,121,梅州,13,0,0,4,02/08
7,广东,132,清远,3,0,0,0,01/26
7,广东,132,清远,3,0,0,0,01/27
7,广东,132,清远,6,0,0,0,01/28
7,广东,132,清远,6,0,0,0,01/29
7,广东,132,清远,6,0,0,1,01/30
7,广东,132,清远,6,0,0,1,01/31
7,广东,132,清远,6,0,0,1,02/01
7,广东,132,清远,6,0,0,2,02/02
7,广东,132,清远,7,0,0,2,02/03
7,广东,132,清远,8,0,0,2,02/04
7,广东,132,清远,10,0,0,2,02/05
7,广东,132,清远,10,0,0,2,02/06
7,广东,132,清远,10,0,0,3,02/07
7,广东,132,清远,10,0,0,3,02/08
7,广东,136,江门,1,0,0,0,01/29
7,广东,136,江门,1,0,0,0,01/30
7,广东,136,江门,2,0,0,0,01/31
7,广东,136,江门,3,0,0,0,02/01
7,广东,136,江门,3,0,0,0,02/02
7,广东,136,江门,4,0,0,0,02/03
7,广东,136,江门,6,0,0,0,02/04
7,广东,136,江门,7,0,0,0,02/05
7,广东,136,江门,9,0,0,1,02/06
7,广东,136,江门,14,0,0,1,02/07
7,广东,136,江门,15,0,0,1,02/08
7,广东,124,揭阳,3,0,0,0,01/26
7,广东,124,揭阳,3,0,0,0,01/27
7,广东,124,揭阳,4,0,0,0,01/28
7,广东,124,揭阳,6,0,0,0,01/29
7,广东,124,揭阳,6,0,0,0,01/30
7,广东,124,揭阳,6,0,0,0,01/31
7,广东,124,揭阳,6,0,0,0,02/01
7,广东,124,揭阳,6,0,0,0,02/02
7,广东,124,揭阳,6,0,0,0,02/03
7,广东,124,揭阳,6,0,0,0,02/04
7,广东,124,揭阳,6,0,0,0,02/05
7,广东,124,揭阳,7,0,0,0,02/06
7,广东,124,揭阳,7,0,0,0,02/07
7,广东,124,揭阳,7,0,0,1,02/08
7,广东,128,韶关,4,0,0,0,01/26
7,广东,128,韶关,4,0,0,0,01/27
7,广东,128,韶关,4,0,0,0,01/28
7,广东,128,韶关,4,0,0,0,01/29
7,广东,128,韶关,4,0,0,0,01/30
7,广东,128,韶关,4,0,0,0,01/31
7,广东,128,韶关,4,0,0,0,02/01
7,广东,128,韶关,5,0,0,0,02/02
7,广东,128,韶关,5,0,0,1,02/03
7,广东,128,韶关,6,0,0,1,02/04
7,广东,128,韶关,6,0,0,1,02/05
7,广东,128,韶关,6,0,0,1,02/06
7,广东,128,韶关,6,0,0,1,02/07
7,广东,128,韶关,6,0,0,2,02/08
7,广东,138,茂名,3,0,0,0,01/29
7,广东,138,茂名,3,0,0,0,01/30
7,广东,138,茂名,3,0,0,0,01/31
7,广东,138,茂名,3,0,0,0,02/01
7,广东,138,茂名,3,0,0,0,02/02
7,广东,138,茂名,4,0,0,0,02/03
7,广东,138,茂名,5,0,0,0,02/04
7,广东,138,茂名,6,0,0,0,02/05
7,广东,138,茂名,6,0,0,0,02/06
7,广东,138,茂名,6,0,0,1,02/07
7,广东,138,茂名,8,0,0,1,02/08
7,广东,126,汕尾,1,0,0,0,01/27
7,广东,126,汕尾,1,0,0,0,01/28
7,广东,126,汕尾,1,0,0,0,01/29
7,广东,126,汕尾,1,0,0,0,01/30
7,广东,126,汕尾,3,0,0,0,01/31
7,广东,126,汕尾,4,0,0,0,02/01
7,广东,126,汕尾,4,0,0,0,02/02
7,广东,126,汕尾,5,0,0,0,02/03
7,广东,126,汕尾,5,0,0,0,02/04
7,广东,126,汕尾,5,0,0,0,02/05
7,广东,126,汕尾,5,0,0,1,02/06
7,广东,126,汕尾,5,0,0,1,02/07
7,广东,126,汕尾,5,0,0,1,02/08
7,广东,122,潮州,3,0,0,0,02/01
7,广东,122,潮州,4,0,0,0,02/02
7,广东,122,潮州,4,0,0,0,02/03
7,广东,122,潮州,4,0,0,0,02/04
7,广东,122,潮州,5,0,0,0,02/05
7,广东,122,潮州,5,0,0,0,02/06
7,广东,122,潮州,5,0,0,0,02/07
7,广东,122,潮州,5,0,0,0,02/08
7,广东,125,河源,1,0,0,0,01/28
7,广东,125,河源,1,0,0,0,01/29
7,广东,125,河源,1,0,0,0,01/30
7,广东,125,河源,1,0,0,0,01/31
7,广东,125,河源,1,0,0,0,02/01
7,广东,125,河源,1,0,0,0,02/02
7,广东,125,河源,1,0,0,0,02/03
7,广东,125,河源,1,0,0,0,02/04
7,广东,125,河源,1,0,0,0,02/05
7,广东,125,河源,1,0,0,0,02/06
7,广东,125,河源,3,0,0,0,02/07
7,广东,125,河源,3,0,0,0,02/08
12,河南,12,全省,1,0,0,0,01/21
12,河南,12,全省,5,0,0,0,01/22
12,河南,12,全省,9,42,0,0,01/23
12,河南,12,全省,32,116,0,0,01/24
12,河南,12,全省,83,165,1,0,01/25
12,河南,12,全省,128,212,1,0,01/26
12,河南,12,全省,168,266,1,0,01/27
12,河南,12,全省,206,411,2,0,01/28
12,河南,12,全省,278,584,2,1,01/29
12,河南,12,全省,352,735,2,2,01/30
12,河南,12,全省,422,751,2,3,01/31
12,河南,12,全省,493,754,2,3,02/01
12,河南,12,全省,566,760,2,10,02/02
12,河南,12,全省,675,678,2,16,02/03
12,河南,12,全省,764,693,2,33,02/04
12,河南,12,全省,851,688,2,49,02/05
12,河南,12,全省,914,654,3,63,02/06
12,河南,12,全省,981,651,4,86,02/07
12,河南,209,信阳,22,0,0,0,01/26
12,河南,209,信阳,23,0,0,0,01/27
12,河南,209,信阳,29,0,0,0,01/28
12,河南,209,信阳,32,0,0,0,01/29
12,河南,209,信阳,42,0,0,0,01/30
12,河南,209,信阳,49,0,0,0,01/31
12,河南,209,信阳,70,0,0,0,02/01
12,河南,209,信阳,88,0,0,4,02/02
12,河南,209,信阳,99,0,0,6,02/03
12,河南,209,信阳,112,0,0,6,02/04
12,河南,209,信阳,138,0,0,6,02/05
12,河南,209,信阳,164,0,0,9,02/06
12,河南,209,信阳,176,0,0,15,02/07
12,河南,209,信阳,192,0,0,24,02/08
12,河南,207,南阳,15,0,1,0,01/26
12,河南,207,南阳,19,0,1,0,01/27
12,河南,207,南阳,26,0,1,0,01/28
12,河南,207,南阳,31,0,1,0,01/29
12,河南,207,南阳,51,0,2,0,01/30
12,河南,207,南阳,61,0,2,0,01/31
12,河南,207,南阳,66,0,2,0,02/01
12,河南,207,南阳,75,0,2,1,02/02
12,河南,207,南阳,84,0,2,1,02/03
12,河南,207,南阳,99,2,2,2,02/04
12,河南,207,南阳,107,2,2,2,02/05
12,河南,207,南阳,111,0,2,3,02/06
12,河南,207,南阳,118,0,2,6,02/07
12,河南,207,南阳,128,0,2,16,02/08
12,河南,200,郑州,20,0,0,0,01/26
12,河南,200,郑州,29,0,0,0,01/27
12,河南,200,郑州,37,0,0,0,01/28
12,河南,200,郑州,40,0,0,0,01/29
12,河南,200,郑州,46,0,0,1,01/30
12,河南,200,郑州,50,0,0,1,01/31
12,河南,200,郑州,56,0,0,1,02/01
12,河南,200,郑州,65,0,0,2,02/02
12,河南,200,郑州,72,0,0,6,02/03
12,河南,200,郑州,85,0,0,13,02/04
12,河南,200,郑州,92,0,0,19,02/05
12,河南,200,郑州,102,0,0,28,02/06
12,河南,200,郑州,112,0,0,28,02/07
12,河南,200,郑州,120,0,0,28,02/08
12,河南,208,驻马店,7,0,0,0,01/26
12,河南,208,驻马店,9,0,0,0,01/27
12,河南,208,驻马店,10,0,0,0,01/28
12,河南,208,驻马店,16,0,0,0,01/29
12,河南,208,驻马店,25,0,0,0,01/30
12,河南,208,驻马店,30,0,0,0,01/31
12,河南,208,驻马店,40,0,0,0,02/01
12,河南,208,驻马店,46,0,0,0,02/02
12,河南,208,驻马店,58,0,0,0,02/03
12,河南,208,驻马店,72,0,0,0,02/04
12,河南,208,驻马店,82,0,0,2,02/05
12,河南,208,驻马店,98,0,0,2,02/06
12,河南,208,驻马店,106,0,0,4,02/07
12,河南,208,驻马店,113,0,0,5,02/08
12,河南,206,商丘,6,0,0,0,01/27
12,河南,206,商丘,7,0,0,0,01/28
12,河南,206,商丘,14,0,0,0,01/29
12,河南,206,商丘,18,0,0,0,01/30
12,河南,206,商丘,27,0,0,0,01/31
12,河南,206,商丘,29,0,0,0,02/01
12,河南,206,商丘,36,0,0,0,02/02
12,河南,206,商丘,50,0,0,0,02/03
12,河南,206,商丘,60,0,0,3,02/04
12,河南,206,商丘,61,0,0,3,02/05
12,河南,206,商丘,65,0,0,4,02/06
12,河南,206,商丘,72,0,0,5,02/07
12,河南,206,商丘,76,0,0,6,02/08
12,河南,205,周口,5,0,0,0,01/26
12,河南,205,周口,11,0,0,0,01/27
12,河南,205,周口,15,0,0,0,01/28
12,河南,205,周口,19,0,0,0,01/29
12,河南,205,周口,25,0,0,0,01/30
12,河南,205,周口,36,0,0,1,01/31
12,河南,205,周口,38,0,0,1,02/01
12,河南,205,周口,40,0,0,1,02/02
12,河南,205,周口,47,0,0,1,02/03
12,河南,205,周口,52,0,0,1,02/04
12,河南,205,周口,56,0,0,1,02/05
12,河南,205,周口,59,0,0,1,02/06
12,河南,205,周口,60,0,0,10,02/07
12,河南,205,周口,62,0,0,10,02/08
12,河南,201,平顶山,2,0,0,0,01/26
12,河南,201,平顶山,5,0,0,0,01/27
12,河南,201,平顶山,5,0,0,0,01/28
12,河南,201,平顶山,5,0,0,0,01/29
12,河南,201,平顶山,8,0,0,0,01/30
12,河南,201,平顶山,10,0,0,0,01/31
12,河南,201,平顶山,11,0,0,0,02/01
12,河南,201,平顶山,14,0,0,0,02/02
12,河南,201,平顶山,19,0,0,0,02/03
12,河南,201,平顶山,28,0,0,0,02/04
12,河南,201,平顶山,34,0,0,0,02/05
12,河南,201,平顶山,41,0,0,0,02/06
12,河南,201,平顶山,46,0,1,1,02/07
12,河南,201,平顶山,48,0,1,5,02/08
12,河南,196,新乡,3,0,0,0,01/26
12,河南,196,新乡,4,0,0,0,01/27
12,河南,196,新乡,6,0,0,0,01/28
12,河南,196,新乡,7,0,0,0,01/29
12,河南,196,新乡,11,0,0,0,01/30
12,河南,196,新乡,15,0,0,0,01/31
12,河南,196,新乡,21,0,0,0,02/01
12,河南,196,新乡,21,0,0,0,02/02
12,河南,196,新乡,27,0,0,0,02/03
12,河南,196,新乡,33,0,0,2,02/04
12,河南,196,新乡,39,0,0,2,02/05
12,河南,196,新乡,41,0,0,2,02/06
12,河南,196,新乡,41,0,0,4,02/07
12,河南,196,新乡,43,0,0,5,02/08
12,河南,211,安阳,3,0,0,0,01/26
12,河南,211,安阳,7,0,0,0,01/27
12,河南,211,安阳,11,0,0,0,01/28
12,河南,211,安阳,14,0,0,0,01/29
12,河南,211,安阳,16,0,0,0,01/30
12,河南,211,安阳,20,0,0,0,01/31
12,河南,211,安阳,24,0,0,0,02/01
12,河南,211,安阳,24,0,0,0,02/02
12,河南,211,安阳,29,0,0,0,02/03
12,河南,211,安阳,33,0,0,1,02/04
12,河南,211,安阳,35,0,0,1,02/05
12,河南,211,安阳,37,0,0,1,02/06
12,河南,211,安阳,40,0,0,2,02/07
12,河南,211,安阳,43,0,0,5,02/08
12,河南,202,许昌,1,0,0,0,01/27
12,河南,202,许昌,2,0,0,0,01/28
12,河南,202,许昌,2,0,0,0,01/29
12,河南,202,许昌,3,0,0,0,01/30
12,河南,202,许昌,8,0,0,0,01/31
12,河南,202,许昌,12,0,0,0,02/01
12,河南,202,许昌,13,0,0,0,02/02
12,河南,202,许昌,15,0,0,0,02/03
12,河南,202,许昌,19,0,0,0,02/04
12,河南,202,许昌,24,0,0,0,02/05
12,河南,202,许昌,26,0,0,0,02/06
12,河南,202,许昌,28,0,0,0,02/07
12,河南,202,许昌,30,0,0,2,02/08
12,河南,203,漯河,3,0,0,0,01/26
12,河南,203,漯河,6,0,0,0,01/27
12,河南,203,漯河,9,0,0,0,01/28
12,河南,203,漯河,9,0,0,0,01/29
12,河南,203,漯河,11,0,0,0,01/30
12,河南,203,漯河,13,0,0,0,01/31
12,河南,203,漯河,14,0,0,0,02/01
12,河南,203,漯河,16,0,0,0,02/02
12,河南,203,漯河,20,0,0,0,02/03
12,河南,203,漯河,23,0,0,0,02/04
12,河南,203,漯河,24,0,0,1,02/05
12,河南,203,漯河,26,0,0,1,02/06
12,河南,203,漯河,26,0,0,4,02/07
12,河南,203,漯河,29,0,0,4,02/08
12,河南,199,洛阳,1,0,0,0,01/26
12,河南,199,洛阳,2,0,0,0,01/27
12,河南,199,洛阳,2,0,0,0,01/28
12,河南,199,洛阳,2,0,0,0,01/29
12,河南,199,洛阳,2,0,0,0,01/30
12,河南,199,洛阳,3,0,0,0,01/31
12,河南,199,洛阳,5,0,0,0,02/01
12,河南,199,洛阳,7,0,0,0,02/02
12,河南,199,洛阳,7,0,0,1,02/03
12,河南,199,洛阳,12,0,0,1,02/04
12,河南,199,洛阳,17,0,0,1,02/05
12,河南,199,洛阳,21,0,0,1,02/06
12,河南,199,洛阳,24,0,0,2,02/07
12,河南,199,洛阳,25,0,0,2,02/08
12,河南,204,开封,1,0,0,0,01/27
12,河南,204,开封,2,0,0,0,01/28
12,河南,204,开封,3,0,0,0,01/29
12,河南,204,开封,4,0,0,0,01/30
12,河南,204,开封,6,0,0,0,01/31
12,河南,204,开封,8,0,0,0,02/01
12,河南,204,开封,11,0,0,0,02/02
12,河南,204,开封,11,0,0,0,02/03
12,河南,204,开封,12,0,0,1,02/04
12,河南,204,开封,17,0,0,1,02/05
12,河南,204,开封,18,0,0,1,02/06
12,河南,204,开封,20,0,0,1,02/07
12,河南,204,开封,21,0,0,1,02/08
12,河南,195,焦作,2,0,0,0,01/28
12,河南,195,焦作,2,0,0,0,01/29
12,河南,195,焦作,2,0,0,0,01/30
12,河南,195,焦作,2,0,0,0,01/31
12,河南,195,焦作,2,0,0,0,02/01
12,河南,195,焦作,7,0,0,0,02/02
12,河南,195,焦作,8,0,0,0,02/03
12,河南,195,焦作,12,0,0,0,02/04
12,河南,195,焦作,15,0,0,1,02/05
12,河南,195,焦作,17,0,0,1,02/06
12,河南,195,焦作,18,0,0,1,02/07
12,河南,195,焦作,20,0,0,1,02/08
12,河南,197,鹤壁,2,0,0,0,01/27
12,河南,197,鹤壁,2,0,0,0,01/28
12,河南,197,鹤壁,5,0,0,0,01/29
12,河南,197,鹤壁,6,0,0,0,01/30
12,河南,197,鹤壁,6,0,0,0,01/31
12,河南,197,鹤壁,6,0,0,0,02/01
12,河南,197,鹤壁,8,0,0,0,02/02
12,河南,197,鹤壁,8,0,0,0,02/03
12,河南,197,鹤壁,10,0,0,0,02/04
12,河南,197,鹤壁,10,0,0,0,02/05
12,河南,197,鹤壁,10,0,0,0,02/06
12,河南,197,鹤壁,11,0,0,0,02/07
12,河南,197,鹤壁,13,0,0,0,02/08
12,河南,198,三门峡,2,0,0,0,01/26
12,河南,198,三门峡,3,0,0,0,01/27
12,河南,198,三门峡,3,0,0,0,01/28
12,河南,198,三门峡,4,0,0,0,01/29
12,河南,198,三门峡,5,0,0,0,01/30
12,河南,198,三门峡,6,0,0,0,01/31
12,河南,198,三门峡,7,0,0,0,02/01
12,河南,198,三门峡,7,0,0,0,02/02
12,河南,198,三门峡,7,0,0,1,02/03
12,河南,198,三门峡,7,0,0,1,02/04
12,河南,198,三门峡,7,0,0,1,02/05
12,河南,198,三门峡,7,0,0,2,02/06
12,河南,198,三门峡,7,0,0,2,02/07
12,河南,198,三门峡,7,0,0,3,02/08
12,河南,210,濮阳,1,0,0,0,01/29
12,河南,210,濮阳,1,0,0,0,01/30
12,河南,210,濮阳,3,0,0,0,01/31
12,河南,210,濮阳,3,0,0,0,02/01
12,河南,210,濮阳,3,0,0,0,02/02
12,河南,210,濮阳,3,0,0,0,02/03
12,河南,210,濮阳,4,0,0,0,02/04
12,河南,210,濮阳,4,0,0,0,02/05
12,河南,210,濮阳,5,0,0,0,02/06
12,河南,210,濮阳,5,0,0,0,02/07
12,河南,210,濮阳,7,0,0,0,02/08
12,河南,194,济源,2,0,0,0,02/03
12,河南,194,济源,2,0,0,0,02/04
12,河南,194,济源,2,0,0,0,02/05
12,河南,194,济源,3,0,0,0,02/06
12,河南,194,济源,4,0,0,0,02/07
12,河南,194,济源,4,0,0,0,02/08
15,湖南,15,全省,1,0,0,0,01/21
15,湖南,15,全省,4,10,0,0,01/22
15,湖南,15,全省,9,25,0,0,01/23
15,湖南,15,全省,24,35,0,0,01/24
15,湖南,15,全省,69,25,0,0,01/25
15,湖南,15,全省,100,42,0,0,01/26
15,湖南,15,全省,143,52,0,0,01/27
15,湖南,15,全省,221,85,0,0,01/28
15,湖南,15,全省,277,223,0,0,01/29
15,湖南,15,全省,332,303,0,2,01/30
15,湖南,15,全省,389,426,0,3,01/31
15,湖南,15,全省,463,434,0,8,02/01
15,湖南,15,全省,521,351,0,16,02/02
15,湖南,15,全省,593,289,0,22,02/03
15,湖南,15,全省,661,211,0,33,02/04
15,湖南,15,全省,711,207,0,54,02/05
15,湖南,15,全省,772,183,0,81,02/06
15,湖南,15,全省,803,154,0,114,02/07
15,湖南,247,长沙,18,0,0,0,01/26
15,湖南,247,长沙,22,0,0,0,01/27
15,湖南,247,长沙,24,0,0,0,01/28
15,湖南,247,长沙,46,0,0,0,01/29
15,湖南,247,长沙,57,0,0,1,01/30
15,湖南,247,长沙,68,0,0,1,01/31
15,湖南,247,长沙,86,0,0,2,02/01
15,湖南,247,长沙,112,0,0,2,02/02
15,湖南,247,长沙,125,0,0,2,02/03
15,湖南,247,长沙,148,0,0,6,02/04
15,湖南,247,长沙,164,0,0,8,02/05
15,湖南,247,长沙,179,0,0,10,02/06
15,湖南,247,长沙,190,0,0,18,02/07
15,湖南,247,长沙,196,0,0,27,02/08
15,湖南,242,岳阳,6,0,0,0,01/26
15,湖南,242,岳阳,7,0,0,0,01/27
15,湖南,242,岳阳,17,0,0,0,01/28
15,湖南,242,岳阳,26,0,0,0,01/29
15,湖南,242,岳阳,29,0,0,0,01/30
15,湖南,242,岳阳,37,0,0,0,01/31
15,湖南,242,岳阳,45,0,0,0,02/01
15,湖南,242,岳阳,53,0,0,0,02/02
15,湖南,242,岳阳,70,0,0,0,02/03
15,湖南,242,岳阳,83,0,0,0,02/04
15,湖南,242,岳阳,89,0,0,2,02/05
15,湖南,242,岳阳,93,0,0,3,02/06
15,湖南,242,岳阳,107,0,0,6,02/07
15,湖南,242,岳阳,111,0,1,10,02/08
15,湖南,253,邵阳,2,0,0,0,01/26
15,湖南,253,邵阳,8,0,0,0,01/27
15,湖南,253,邵阳,11,0,0,0,01/28
15,湖南,253,邵阳,19,0,0,0,01/29
15,湖南,253,邵阳,29,0,0,0,01/30
15,湖南,253,邵阳,36,0,0,0,01/31
15,湖南,253,邵阳,41,0,0,1,02/01
15,湖南,253,邵阳,49,0,0,1,02/02
15,湖南,253,邵阳,51,0,0,1,02/03
15,湖南,253,邵阳,55,0,0,2,02/04
15,湖南,253,邵阳,68,0,0,2,02/05
15,湖南,253,邵阳,74,0,0,8,02/06
15,湖南,253,邵阳,83,0,0,12,02/07
15,湖南,253,邵阳,86,0,0,18,02/08
15,湖南,244,常德,7,0,0,0,01/26
15,湖南,244,常德,12,0,0,0,01/27
15,湖南,244,常德,19,0,0,0,01/28
15,湖南,244,常德,26,0,0,0,01/29
15,湖南,244,常德,30,0,0,0,01/30
15,湖南,244,常德,37,0,0,0,01/31
15,湖南,244,常德,39,0,0,0,02/01
15,湖南,244,常德,42,0,0,0,02/02
15,湖南,244,常德,45,0,0,0,02/03
15,湖南,244,常德,50,0,0,3,02/04
15,湖南,244,常德,56,0,0,3,02/05
15,湖南,244,常德,62,0,0,14,02/06
15,湖南,244,常德,64,0,0,14,02/07
15,湖南,244,常德,66,0,0,15,02/08
15,湖南,251,娄底,5,0,0,0,01/26
15,湖南,251,娄底,7,0,0,0,01/27
15,湖南,251,娄底,9,0,0,0,01/28
15,湖南,251,娄底,13,0,0,0,01/29
15,湖南,251,娄底,16,0,0,0,01/30
15,湖南,251,娄底,20,0,0,0,01/31
15,湖南,251,娄底,26,0,0,1,02/01
15,湖南,251,娄底,29,0,0,1,02/02
15,湖南,251,娄底,35,0,0,2,02/03
15,湖南,251,娄底,40,0,0,3,02/04
15,湖南,251,娄底,45,0,0,3,02/05
15,湖南,251,娄底,51,0,0,3,02/06
15,湖南,251,娄底,53,0,0,4,02/07
15,湖南,251,娄底,59,0,0,8,02/08
15,湖南,252,衡阳,3,0,0,0,01/26
15,湖南,252,衡阳,4,0,0,0,01/27
15,湖南,252,衡阳,7,0,0,0,01/28
15,湖南,252,衡阳,17,0,0,0,01/29
15,湖南,252,衡阳,20,0,0,0,01/30
15,湖南,252,衡阳,25,0,0,0,01/31
15,湖南,252,衡阳,26,0,0,0,02/01
15,湖南,252,衡阳,30,0,0,3,02/02
15,湖南,252,衡阳,32,0,0,4,02/03
15,湖南,252,衡阳,35,0,0,4,02/04
15,湖南,252,衡阳,39,0,0,5,02/05
15,湖南,252,衡阳,43,0,0,5,02/06
15,湖南,252,衡阳,43,0,0,11,02/07
15,湖南,252,衡阳,43,0,0,13,02/08
15,湖南,249,株洲,3,0,0,0,01/26
15,湖南,249,株洲,5,0,0,0,01/27
15,湖南,249,株洲,7,0,0,0,01/28
15,湖南,249,株洲,13,0,0,0,01/29
15,湖南,249,株洲,18,0,0,0,01/30
15,湖南,249,株洲,19,0,0,0,01/31
15,湖南,249,株洲,22,0,0,0,02/01
15,湖南,249,株洲,25,0,0,1,02/02
15,湖南,249,株洲,26,0,0,1,02/03
15,湖南,249,株洲,34,0,0,2,02/04
15,湖南,249,株洲,38,0,0,2,02/05
15,湖南,249,株洲,41,0,0,7,02/06
15,湖南,249,株洲,46,0,0,7,02/07
15,湖南,249,株洲,48,0,0,8,02/08
15,湖南,243,益阳,4,0,0,0,01/26
15,湖南,243,益阳,7,0,0,0,01/27
15,湖南,243,益阳,10,0,0,0,01/28
15,湖南,243,益阳,14,0,0,0,01/29
15,湖南,243,益阳,17,0,0,0,01/30
15,湖南,243,益阳,20,0,0,0,01/31
15,湖南,243,益阳,24,0,0,0,02/01
15,湖南,243,益阳,27,0,0,0,02/02
15,湖南,243,益阳,30,0,0,1,02/03
15,湖南,243,益阳,35,0,0,1,02/04
15,湖南,243,益阳,40,0,0,6,02/05
15,湖南,243,益阳,41,0,0,6,02/06
15,湖南,243,益阳,43,0,0,6,02/07
15,湖南,243,益阳,44,0,0,10,02/08
15,湖南,248,怀化,8,0,0,0,01/26
15,湖南,248,怀化,11,0,0,0,01/27
15,湖南,248,怀化,16,0,0,0,01/28
15,湖南,248,怀化,18,0,0,0,01/29
15,湖南,248,怀化,23,0,0,0,01/30
15,湖南,248,怀化,26,0,0,1,01/31
15,湖南,248,怀化,28,0,0,1,02/01
15,湖南,248,怀化,31,0,0,1,02/02
15,湖南,248,怀化,32,0,0,1,02/03
15,湖南,248,怀化,35,0,0,2,02/04
15,湖南,248,怀化,35,0,0,6,02/05
15,湖南,248,怀化,36,0,0,7,02/06
15,湖南,248,怀化,38,0,0,10,02/07
15,湖南,248,怀化,38,0,0,14,02/08
15,湖南,255,永州,4,0,0,0,01/26
15,湖南,255,永州,4,0,0,0,01/27
15,湖南,255,永州,7,0,0,0,01/28
15,湖南,255,永州,11,0,0,0,01/29
15,湖南,255,永州,14,0,0,0,01/30
15,湖南,255,永州,16,0,0,0,01/31
15,湖南,255,永州,18,0,0,2,02/01
15,湖南,255,永州,22,0,0,2,02/02
15,湖南,255,永州,26,0,0,5,02/03
15,湖南,255,永州,26,0,0,5,02/04
15,湖南,255,永州,30,0,0,8,02/05
15,湖南,255,永州,32,0,0,8,02/06
15,湖南,255,永州,38,0,0,10,02/07
15,湖南,255,永州,40,0,0,10,02/08
15,湖南,254,郴州,3,0,0,0,01/26
15,湖南,254,郴州,6,0,0,0,01/27
15,湖南,254,郴州,7,0,0,0,01/28
15,湖南,254,郴州,7,0,0,0,01/29
15,湖南,254,郴州,10,0,0,1,01/30
15,湖南,254,郴州,12,0,0,1,01/31
15,湖南,254,郴州,13,0,0,1,02/01
15,湖南,254,郴州,18,0,0,1,02/02
15,湖南,254,郴州,21,0,0,1,02/03
15,湖南,254,郴州,22,0,0,1,02/04
15,湖南,254,郴州,24,0,0,2,02/05
15,湖南,254,郴州,25,0,0,4,02/06
15,湖南,254,郴州,29,0,0,6,02/07
15,湖南,254,郴州,31,0,0,8,02/08
15,湖南,250,湘潭,3,0,0,0,01/26
15,湖南,250,湘潭,4,0,0,0,01/27
15,湖南,250,湘潭,6,0,0,0,01/28
15,湖南,250,湘潭,8,0,0,0,01/29
15,湖南,250,湘潭,9,0,0,0,01/30
15,湖南,250,湘潭,10,0,0,0,01/31
15,湖南,250,湘潭,13,0,0,0,02/01
15,湖南,250,湘潭,16,0,0,3,02/02
15,湖南,250,湘潭,19,0,0,3,02/03
15,湖南,250,湘潭,21,0,0,3,02/04
15,湖南,250,湘潭,23,0,0,4,02/05
15,湖南,250,湘潭,24,0,0,5,02/06
15,湖南,250,湘潭,25,0,0,7,02/07
15,湖南,250,湘潭,28,0,0,10,02/08
15,湖南,246,湘西,3,0,0,0,01/26
15,湖南,246,湘西,3,0,0,0,01/27
15,湖南,246,湘西,3,0,0,0,01/28
15,湖南,246,湘西,3,0,0,0,01/29
15,湖南,246,湘西,4,0,0,0,01/30
15,湖南,246,湘西,5,0,0,0,01/31
15,湖南,246,湘西,6,0,0,0,02/01
15,湖南,246,湘西,6,0,0,1,02/02
15,湖南,246,湘西,6,0,0,1,02/03
15,湖南,246,湘西,6,0,0,1,02/04
15,湖南,246,湘西,7,0,0,1,02/05
15,湖南,246,湘西,7,0,0,1,02/06
15,湖南,246,湘西,8,0,0,1,02/07
15,湖南,246,湘西,8,0,0,3,02/08
15,湖南,245,张家界,1,0,0,0,01/30
15,湖南,245,张家界,1,0,0,0,01/31
15,湖南,245,张家界,2,0,0,0,02/01
15,湖南,245,张家界,3,0,0,0,02/02
15,湖南,245,张家界,3,0,0,0,02/03
15,湖南,245,张家界,3,0,0,0,02/04
15,湖南,245,张家界,3,0,0,2,02/05
15,湖南,245,张家界,3,0,0,2,02/06
15,湖南,245,张家界,5,0,0,2,02/07
15,湖南,245,张家界,5,0,0,2,02/08
19,江西,19,全省,2,0,0,0,01/21
19,江西,19,全省,3,5,0,0,01/22
19,江西,19,全省,7,17,0,0,01/23
19,江西,19,全省,18,38,0,0,01/24
19,江西,19,全省,36,30,0,0,01/25
